name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine
Volvo V40 D3 R-Design,2018,247500.0,200.0,Diesel,Automatic,First Owner,16.8 kmpl,1984 CC
Maruti Baleno Alpha 1.3,2017,73500.0,7000.0,Diesel,Manual,First Owner,27.39 kmpl,1248 CC
Tata Zest Revotron 1.2 XT,2017,55000.0,12000.0,Petrol,Manual,First Owner,17.57 kmpl,1193 CC
Maruti Ertiga ZDI,2013,50999.9,14800.0,Diesel,Manual,First Owner,20.77 kmpl,1248 CC
Hyundai i20 Asta 1.4 CRDi,2013,45999.9,6000.0,Diesel,Manual,Second Owner,21.27 kmpl,1396 CC
Maruti Alto 800 LXI,2015,31000.0,1800.0,Petrol,Manual,First Owner,22.74 kmpl,796 CC
Tata Zest Quadrajet 1.3 75PS XMS,2018,77500.0,8000.0,Diesel,Manual,First Owner,22.95 kmpl,1248 CC
Maruti Alto LXI,2004,10500.0,9600.0,Petrol,Manual,Third Owner,19.7 kmpl,796 CC
Honda Amaze S i-Dtech,2015,43000.0,9700.0,Diesel,Manual,Second Owner,25.8 kmpl,1498 CC
Hyundai i20 Sportz 1.4 CRDi,2013,36000.0,21000.0,Diesel,Manual,Third Owner,21.9 kmpl,1396 CC
Volkswagen Vento Diesel Breeze,2012,40000.0,6000.0,Diesel,Manual,Third Owner,20.5 kmpl,1598 CC
Maruti Swift Dzire ZDI,2014,60000.0,9000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Honda WR-V i-VTEC VX,2019,58000.0,3500.0,Petrol,Manual,First Owner,17.5 kmpl,1199 CC
Mahindra Verito 1.5 D2 BSIV,2012,14000.0,12000.0,Diesel,Manual,Second Owner,21.03 kmpl,1461 CC
Tata Indigo TDI,2008,21000.0,10000.0,Diesel,Manual,First Owner,19.61 kmpl,1405 CC
Hyundai Grand i10 Asta Option,2017,55000.0,2000.0,Petrol,Manual,First Owner,18.9 kmpl,1197 CC
Chevrolet Sail Hatchback Petrol LS ABS,2013,12000.0,11000.0,Petrol,Manual,Second Owner,18.2 kmpl,1199 CC
Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,40000.0,3500.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Honda WR-V i-DTEC VX,2018,103500.0,1500.0,Diesel,Manual,First Owner,25.5 kmpl,1498 CC
Maruti Ciaz VDi Plus,2015,62500.0,9000.0,Diesel,Manual,First Owner,26.21 kmpl,1248 CC
Hyundai i10 Magna,2008,20000.0,4000.0,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Tata Manza Club Class Quadrajet90 EX,2013,31600.0,14000.0,Diesel,Manual,First Owner,21.02 kmpl,1248 CC
Maruti Vitara Brezza ZDi,2017,81300.0,11000.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Toyota Innova Crysta 2.8 GX AT BSIV,2016,157500.0,5500.0,Diesel,Automatic,First Owner,11.36 kmpl,2755 CC
Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,90000.0,7300.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Maruti Ertiga VDI,2015,65000.0,10000.0,Diesel,Manual,First Owner,20.77 kmpl,1248 CC
Ford Figo Aspire 1.5 TDCi Trend,2015,45999.9,3200.0,Diesel,Manual,Second Owner,25.83 kmpl,1498 CC
Nissan Sunny Diesel XV,2012,29000.0,11207.2,Diesel,Manual,First Owner,21.64 kmpl,1461 CC
Ford Figo Diesel EXI,2014,40000.0,3000.0,Diesel,Manual,First Owner,20.0 kmpl,1399 CC
Maruti Swift VDI BSIV,2016,56500.0,7000.0,Diesel,Manual,Second Owner,25.2 kmpl,1248 CC
Volkswagen Multivan TDI,2011,215000.0,5000.0,Diesel,Manual,Second Owner,,
Chevrolet Spark 1.0 LS,2009,15000.0,8000.0,Petrol,Manual,Second Owner,18.0 kmpl,995 CC
BMW 3 Series 320d Sedan,2007,48000.0,11000.0,Diesel,Automatic,Fourth & Above Owner,16.07 kmpl,1995 CC
Maruti Zen Estilo 1.1 LX BSIII,2007,7000.0,8000.0,Petrol,Manual,Second Owner,18.2 kmpl,1061 CC
Maruti Zen Estilo 1.1 LX BSIII,2007,7000.0,8000.0,Petrol,Manual,Second Owner,18.2 kmpl,1061 CC
Mercedes-Benz E-Class E 250 Elegance,2011,119000.0,8000.0,Petrol,Automatic,Second Owner,10.93 kmpl,2497 CC
Hyundai Santro GLS I - Euro II,2006,14000.0,10000.0,Petrol,Manual,Second Owner,,
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,90000.0,1900.0,Diesel,Manual,First Owner,23.0 kmpl,1498 CC
Hyundai i20 Sportz Option 1.4 CRDi,2015,60000.0,4000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Mahindra Scorpio S10 7 Seater,2015,110000.0,5226.9,Diesel,Manual,First Owner,15.4 kmpl,2179 CC
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2010,12000.0,17000.0,LPG,Manual,Second Owner,10.9 km/kg,796 CC
Maruti Omni E 8 Str STD,2009,12000.0,14000.0,Petrol,Manual,First Owner,,
Maruti Omni E 8 Str STD,2010,12000.0,17000.0,Petrol,Manual,Second Owner,,
Hyundai i20 Magna,2009,22999.9,6000.0,Petrol,Manual,Third Owner,18.5 kmpl,1197 CC
Honda Amaze i-VTEC Privilege Edition,2017,57000.0,1578.0,Petrol,Manual,First Owner,17.8 kmpl,1198 CC
Hyundai Verna 1.6 SX,2014,57500.0,10600.0,Diesel,Manual,First Owner,22.32 kmpl,1582 CC
Volkswagen Vento Diesel Highline,2012,28000.0,8000.0,Diesel,Manual,Third Owner,20.54 kmpl,1598 CC
Hyundai i20 Active 1.4 SX Dual Tone,2015,58000.0,7400.0,Diesel,Manual,Second Owner,21.19 kmpl,1396 CC
Maruti Ertiga VDI,2018,87500.0,3500.0,Diesel,Manual,Second Owner,25.47 kmpl,1248 CC
Hyundai Verna 1.6 SX CRDi (O),2013,50000.0,7000.0,Diesel,Manual,Third Owner,22.32 kmpl,1582 CC
Maruti Ciaz ZDi,2015,70000.0,6000.0,Diesel,Manual,First Owner,26.21 kmpl,1248 CC
Ford Figo 1.2P Titanium MT,2016,38800.0,5000.0,Petrol,Manual,Second Owner,18.16 kmpl,1196 CC
Hyundai i10 Sportz,2011,22500.0,8000.0,Petrol,Manual,Second Owner,20.36 kmpl,1197 CC
Tata Indigo CS eGLX BS IV,2011,9000.0,9000.0,Petrol,Manual,Second Owner,15.64 kmpl,1193 CC
Renault Duster 110PS Diesel RxZ,2014,60000.0,11400.0,Diesel,Manual,First Owner,19.01 kmpl,1461 CC
Hyundai i20 Magna,2009,23500.0,10000.0,Petrol,Manual,First Owner,18.5 kmpl,1197 CC
Hyundai i20 1.4 CRDi Asta,2011,35000.0,10000.0,Diesel,Manual,Second Owner,23.0 kmpl,1396 CC
Hyundai i10 Sportz,2011,23500.0,8000.0,Petrol,Manual,Second Owner,20.36 kmpl,1197 CC
Maruti Alto LXi,2010,19000.0,3500.0,Petrol,Manual,First Owner,19.7 kmpl,796 CC
Tata Manza Aura (ABS) Quadrajet BS IV,2011,32500.0,7900.0,Diesel,Manual,First Owner,21.12 kmpl,1248 CC
Hyundai i20 Asta 1.2,2007,55000.0,236045.7,Petrol,Manual,Second Owner,18.6 kmpl,1197 CC
Volkswagen Vento Diesel Highline,2011,30000.0,12000.0,Diesel,Manual,Third Owner,20.54 kmpl,1598 CC
Tata Tigor 1.2 Revotron XT,2017,55000.0,1000.0,Petrol,Manual,First Owner,20.3 kmpl,1199 CC
Mahindra XUV500 W8 AWD,2013,72000.0,15000.0,Diesel,Manual,Second Owner,15.1 kmpl,2179 CC
Nissan Micra XE,2011,11000.0,11000.0,Petrol,Manual,First Owner,18.06 kmpl,1198 CC
Maruti Alto 800 VXI,2018,31000.0,1000.0,Petrol,Manual,First Owner,24.7 kmpl,796 CC
Maruti Wagon R LXI LPG BSIV,2010,15000.0,7000.0,LPG,Manual,Second Owner,26.2 km/kg,998 CC
Tata Indica Vista TDI LX,2012,26000.0,4600.0,Diesel,Manual,First Owner,19.4 kmpl,1405 CC
Hyundai Accent GLS,2002,5500.0,12000.0,Petrol,Manual,Fourth & Above Owner,13.2 kmpl,1495 CC
Maruti Swift VDI,2013,45000.0,10880.0,Diesel,Manual,Third Owner,22.9 kmpl,1248 CC
Hyundai i10 Sportz Option,2009,19900.0,7000.0,Petrol,Manual,Second Owner,20.36 kmpl,1197 CC
Mahindra Scorpio S3 9 Seater BSIV,2018,100000.0,3500.0,Diesel,Manual,First Owner,15.4 kmpl,2523 CC
Ford Figo Diesel EXI,2011,24000.0,7200.0,Diesel,Manual,First Owner,20.0 kmpl,1399 CC
Renault KWID RXL,2018,35000.0,4000.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Mahindra Bolero 2011-2019 ZLX BSIII,2014,53000.0,12000.0,Diesel,Manual,Third Owner,15.96 kmpl,2523 CC
Chevrolet Spark 1.0 LS,2011,15000.0,3500.0,Petrol,Manual,First Owner,18.0 kmpl,995 CC
Hyundai Elite i20 Magna Plus BSIV,2019,62500.0,1250.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Hyundai Grand i10 Magna,2014,37800.0,8000.0,Petrol,Manual,First Owner,18.9 kmpl,1197 CC
Renault KWID RXT,2015,21000.0,21000.0,Petrol,Manual,Second Owner,25.17 kmpl,799 CC
Maruti Swift Dzire VDI,2018,70000.0,10000.0,Diesel,Manual,Second Owner,28.4 kmpl,1248 CC
Hyundai Santro Xing GL Plus,2011,15600.0,11000.0,Petrol,Manual,Second Owner,17.92 kmpl,1086 CC
Mahindra Bolero Power Plus ZLX,2016,70000.0,10300.0,Diesel,Manual,First Owner,16.5 kmpl,1493 CC
Maruti Wagon R LXI Minor,2010,19400.0,57741.4,Petrol,Manual,Second Owner,18.9 kmpl,1061 CC
Maruti Alto LX,2006,12000.0,10000.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Honda Amaze S AT i-Vtech,2015,41500.0,4500.0,Petrol,Automatic,First Owner,15.5 kmpl,1198 CC
Honda Amaze S AT i-Vtech,2015,45000.0,4500.0,Petrol,Automatic,First Owner,15.5 kmpl,1198 CC
Honda Brio S MT,2014,32500.0,4000.0,Petrol,Manual,Third Owner,19.4 kmpl,1198 CC
Mahindra Bolero 2011-2019 Plus AC,2014,52500.0,20000.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Hyundai EON Magna Plus,2017,26500.0,10000.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Maruti Omni 8 Seater BSII,2008,10000.0,12000.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,271100.0,900.0,Diesel,Automatic,First Owner,13.6 kmpl,1999 CC
Lexus ES 300h,2019,515000.0,2000.0,Petrol,Automatic,First Owner,22.37 kmpl,2487 CC
Jaguar XF 2.0 Diesel Portfolio,2017,320000.0,4500.0,Diesel,Automatic,First Owner,19.33 kmpl,1999 CC
Tata Safari Storme EX,2015,50300.0,11000.0,Diesel,Manual,First Owner,14.1 kmpl,2179 CC
Volvo XC40 D4 Inscription BSIV,2019,380000.0,2000.0,Diesel,Automatic,First Owner,18.0 kmpl,1969 CC
Toyota Camry 2.5 Hybrid,2016,200000.0,6808.9,Petrol,Automatic,First Owner,19.16 kmpl,2494 CC
Maruti Wagon R LXI,2013,22500.0,5834.3,Petrol,Manual,First Owner,21.79 kmpl,998 CC
Maruti Baleno Alpha 1.3,2018,74000.0,3881.7,Diesel,Manual,First Owner,27.39 kmpl,1248 CC
Honda Jazz VX,2016,55000.0,5649.4,Petrol,Manual,First Owner,18.2 kmpl,1199 CC
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,75000.0,7932.8,Diesel,Manual,Second Owner,12.99 kmpl,2494 CC
Maruti Swift AMT VVT VXI,2019,65000.0,562.1,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Toyota Etios VX,2017,62500.0,2553.8,Petrol,Manual,First Owner,16.78 kmpl,1496 CC
Maruti Swift AMT ZXI,2018,60000.0,6977.9,Petrol,Automatic,First Owner,22.0 kmpl,1197 CC
Hyundai Grand i10 1.2 CRDi Sportz,2017,45000.0,5629.0,Diesel,Manual,First Owner,24.0 kmpl,1186 CC
BMW X4 M Sport X xDrive20d,2019,540000.0,750.0,Diesel,Automatic,First Owner,16.78 kmpl,1995 CC
BMW X4 M Sport X xDrive20d,2019,550000.0,850.0,Diesel,Automatic,First Owner,16.78 kmpl,1995 CC
Honda Amaze V CVT Petrol BSIV,2019,77900.0,703.2,Petrol,Automatic,First Owner,19.0 kmpl,1199 CC
Skoda Rapid 1.6 MPI AT Elegance,2016,64500.0,1100.0,Petrol,Automatic,First Owner,14.3 kmpl,1598 CC
Volvo V40 D3 R-Design,2018,247500.0,200.0,Diesel,Automatic,First Owner,16.8 kmpl,1984 CC
Tata Zest Quadrajet 1.3 XM,2015,40000.0,10000.0,Diesel,Manual,First Owner,23.0 kmpl,1248 CC
Hyundai i20 Magna Optional 1.4 CRDi,2013,34500.0,4000.0,Diesel,Manual,First Owner,21.9 kmpl,1396 CC
Mahindra Thar CRDe,2018,85000.0,1500.0,Diesel,Manual,Second Owner,16.55 kmpl,2498 CC
Maruti Ignis 1.2 AMT Zeta BSIV,2018,62000.0,1500.0,Petrol,Automatic,First Owner,20.89 kmpl,1197 CC
Maruti Baleno Alpha 1.2,2018,70000.0,1000.0,Petrol,Manual,Second Owner,21.4 kmpl,1197 CC
Tata Indica Vista Quadrajet VX,2012,20000.0,9000.0,Diesel,Manual,First Owner,22.3 kmpl,1248 CC
Mahindra Bolero Power Plus LX,2017,66000.0,8000.0,Diesel,Manual,First Owner,16.5 kmpl,1493 CC
Mitsubishi Pajero Sport 4X4,2015,170000.0,3900.0,Diesel,Manual,First Owner,13.5 kmpl,2477 CC
Tata Indica V2 DLE BSIII,2009,9000.0,6000.0,Diesel,Manual,Second Owner,17.88 kmpl,1396 CC
Mahindra XUV500 W6 2WD,2015,105000.0,2800.0,Diesel,Manual,Second Owner,15.1 kmpl,2179 CC
Ford Figo Petrol EXI,2010,16000.0,9000.0,Petrol,Manual,Second Owner,15.6 kmpl,1196 CC
Honda Civic 1.8 (E) MT,2006,15000.0,8000.0,Petrol,Manual,Third Owner,13.5 kmpl,1799 CC
Maruti Zen Estilo LX BSIV,2010,20000.0,3500.0,Petrol,Manual,First Owner,19.0 kmpl,998 CC
Toyota Corolla Altis Diesel D4DG,2011,36500.0,18500.0,Diesel,Manual,Second Owner,21.43 kmpl,1364 CC
Fiat Punto 1.2 Active,2009,14000.0,11000.0,Petrol,Manual,Second Owner,15.7 kmpl,1172 CC
Fiat Avventura Power Up 1.3 Active,2016,36000.0,10000.0,Diesel,Manual,First Owner,20.5 kmpl,1248 CC
Honda City 2017-2020 GXi,2008,20000.0,11000.0,Petrol,Manual,Second Owner,17.7 kmpl,1497 CC
Skoda Laura Ambiente,2010,25000.0,10000.0,Diesel,Manual,Second Owner,17.5 kmpl,1896 CC
Skoda Laura Ambiente 1.9 PD,2008,22999.9,11000.0,Diesel,Manual,Second Owner,17.5 kmpl,1896 CC
Ford Fiesta 1.4 ZXi TDCi ABS,2011,32000.0,13000.0,Diesel,Manual,Second Owner,17.8 kmpl,1399 CC
Hyundai Santro Xing XS eRLX Euro II,2003,8500.0,6830.0,Petrol,Manual,Third Owner,,
Hyundai Creta 1.6 SX,2018,120000.0,2700.0,Petrol,Manual,First Owner,15.8 kmpl,1591 CC
Maruti Baleno Zeta Automatic,2018,74000.0,900.0,Petrol,Automatic,First Owner,21.4 kmpl,1197 CC
Hyundai i20 Magna Optional 1.4 CRDi,2013,34500.0,4000.0,Diesel,Manual,First Owner,21.9 kmpl,1396 CC
Maruti Ignis 1.2 AMT Zeta BSIV,2019,57000.0,1900.0,Petrol,Automatic,Second Owner,20.89 kmpl,1197 CC
Maruti Wagon R VXI 1.2,2019,49000.0,1000.0,Petrol,Manual,First Owner,20.52 kmpl,1197 CC
Tata Indigo CR4,2013,25000.0,10000.0,Diesel,Manual,First Owner,23.57 kmpl,1396 CC
Maruti Wagon R AMT VXI,2017,43000.0,2000.0,Petrol,Automatic,First Owner,20.51 kmpl,998 CC
Hyundai EON Era,2014,22500.0,3500.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Mahindra Thar CRDe,2018,85000.0,1500.0,Diesel,Manual,Second Owner,16.55 kmpl,2498 CC
Maruti Ignis 1.2 AMT Zeta BSIV,2018,62000.0,1500.0,Petrol,Automatic,First Owner,20.89 kmpl,1197 CC
Hyundai i20 Sportz 1.4 CRDi,2014,44000.0,7000.0,Diesel,Manual,Second Owner,22.54 kmpl,1396 CC
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,80000.0,7000.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Maruti Baleno Alpha 1.2,2018,70000.0,1000.0,Petrol,Manual,Second Owner,21.4 kmpl,1197 CC
Maruti Swift VDI Optional,2016,60000.0,4700.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Tata Indica Vista Quadrajet VX,2012,20000.0,9000.0,Diesel,Manual,First Owner,22.3 kmpl,1248 CC
Mahindra Bolero Power Plus LX,2017,66000.0,8000.0,Diesel,Manual,First Owner,16.5 kmpl,1493 CC
Mitsubishi Pajero Sport 4X4,2015,170000.0,3900.0,Diesel,Manual,First Owner,13.5 kmpl,2477 CC
Hyundai Grand i10 CRDi Sportz,2015,45000.0,5300.0,Diesel,Manual,First Owner,24.0 kmpl,1120 CC
Maruti Swift Dzire VDI,2013,42000.0,10500.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Toyota Innova 2.5 EV PS 8 STR BSIV,2011,50000.0,12194.1,Diesel,Manual,First Owner,12.8 kmpl,2494 CC
Tata Tiago 1.2 Revotron XZ,2016,35000.0,1500.0,Petrol,Manual,First Owner,23.84 kmpl,1199 CC
Mahindra Xylo D2 BSIV,2014,28000.0,10000.0,Diesel,Manual,First Owner,14.0 kmpl,2489 CC
Renault Duster 85PS Diesel RxL Optional with Nav,2013,42500.0,15218.6,Diesel,Manual,Second Owner,20.45 kmpl,1461 CC
Hyundai i10 Magna,2013,29500.0,8224.6,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Maruti Swift VXI Optional,2016,54000.0,2000.0,Petrol,Manual,First Owner,20.4 kmpl,1197 CC
Maruti Swift Dzire ZDI,2017,75400.0,4000.0,Diesel,Manual,First Owner,28.4 kmpl,1248 CC
Toyota Innova 2.5 GX 8 STR BSIV,2011,65000.0,8958.0,Diesel,Manual,Second Owner,12.8 kmpl,2494 CC
Toyota Innova 2.5 VX 7 STR,2011,55000.0,25000.0,Diesel,Manual,Second Owner,12.8 kmpl,2494 CC
Toyota Innova 2.5 V Diesel 7-seater,2011,55000.0,25000.0,Diesel,Manual,Second Owner,12.8 kmpl,2494 CC
Ford Figo 1.2P Titanium MT,2019,67500.0,278.9,Petrol,Manual,First Owner,18.16 kmpl,1196 CC
Ford Freestyle Titanium Plus Diesel,2018,70000.0,3527.8,Diesel,Manual,First Owner,23.8 kmpl,1499 CC
Ford Freestyle Titanium Diesel,2018,79500.0,286.0,Diesel,Manual,First Owner,23.8 kmpl,1499 CC
Toyota Innova 2.5 VX 7 STR,2010,51500.0,20000.0,Diesel,Manual,First Owner,12.8 kmpl,2494 CC
Mahindra KUV 100 G80 K4 Plus,2018,45000.0,2000.0,Petrol,Manual,First Owner,18.15 kmpl,1198 CC
Hyundai Getz 1.1 GVS,2008,15500.0,6000.0,Petrol,Manual,Third Owner,15.0 kmpl,1086 CC
Toyota Etios VXD,2011,35000.0,10000.0,Diesel,Manual,Second Owner,23.59 kmpl,1364 CC
Ford Figo Diesel Titanium,2011,25000.0,7856.2,Diesel,Manual,First Owner,20.0 kmpl,1399 CC
Hyundai Verna 1.6 SX,2011,45000.0,9600.0,Diesel,Manual,Fourth & Above Owner,22.32 kmpl,1582 CC
Hyundai Verna 1.6 SX,2011,45000.0,9600.0,Diesel,Manual,Fourth & Above Owner,22.32 kmpl,1582 CC
Maruti 800 EX BSII,2003,5559.9,3608.8,Petrol,Manual,First Owner,16.1 kmpl,796 CC
Hyundai i20 Sportz 1.4 CRDi,2014,42000.0,5000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Toyota Etios Liva GD SP,2012,31500.0,10000.0,Diesel,Manual,First Owner,,
Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018,75000.0,4000.0,Diesel,Manual,First Owner,25.1 kmpl,1248 CC
Datsun GO T Option,2020,45000.0,1000.0,Petrol,Manual,First Owner,19.02 kmpl,1198 CC
Maruti Swift Vdi BSIII,2008,17500.0,6000.0,Diesel,Manual,Second Owner,17.8 kmpl,1248 CC
Hyundai i20 Active SX Petrol,2019,65000.0,1000.0,Petrol,Manual,First Owner,17.19 kmpl,1197 CC
Maruti Ertiga ZDI Plus,2018,105000.0,1000.0,Diesel,Manual,First Owner,25.47 kmpl,1248 CC
Hyundai Verna 1.6 SX CRDi (O),2011,37500.0,3500.0,Diesel,Manual,Second Owner,22.32 kmpl,1582 CC
Hyundai Santa Fe 2WD MT,2014,110000.0,8000.0,Diesel,Manual,First Owner,14.74 kmpl,2199 CC
Mahindra XUV500 W11 BSIV,2019,155000.0,2800.0,Diesel,Manual,First Owner,15.1 kmpl,2179 CC
Ford Figo Aspire 1.5 TDCi Sports Edition,2017,62000.0,3500.0,Diesel,Manual,First Owner,24.29 kmpl,1498 CC
Jeep Compass 2.0 Limited 4X4,2017,151100.0,3200.0,Diesel,Manual,First Owner,16.3 kmpl,1956 CC
Maruti Wagon R LXI,2003,13500.0,4000.0,Petrol,Manual,First Owner,18.9 kmpl,998 CC
Hyundai Verna 1.6 SX CRDi (O),2011,37500.0,3500.0,Diesel,Manual,Second Owner,22.32 kmpl,1582 CC
Renault KWID RXL,2019,32000.0,1000.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Mahindra XUV500 W11 AT BSIV,2019,165000.0,2500.0,Diesel,Automatic,Second Owner,15.1 kmpl,2179 CC
Maruti Alto K10 VXI,2016,32000.0,5000.0,Petrol,Manual,First Owner,23.95 kmpl,998 CC
Maruti Swift Dzire Zdi BSIV,2012,40000.0,12900.0,Diesel,Manual,First Owner,19.3 kmpl,1248 CC
Mahindra XUV500 AT W10 FWD,2015,90000.0,10000.0,Diesel,Automatic,Second Owner,16.0 kmpl,2179 CC
Maruti Alto 800 LXI,2018,31000.0,3000.0,Petrol,Manual,First Owner,24.7 kmpl,796 CC
Tata Nexon 1.2 Revotron XM,2018,59500.0,2800.0,Petrol,Manual,Second Owner,17.0 kmpl,1198 CC
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,80000.0,6000.0,Diesel,Manual,First Owner,23.65 kmpl,1248 CC
Mahindra Verito 1.6 G6 Executive BSIII,2013,35000.0,7000.0,Petrol,Manual,First Owner,13.87 kmpl,1598 CC
Tata Indica Vista TDI LX,2013,27500.0,11000.0,Diesel,Manual,First Owner,19.1 kmpl,1405 CC
Maruti Eeco 5 Seater AC BSIV,2019,42000.0,1000.0,Petrol,Manual,First Owner,15.37 kmpl,1196 CC
Hyundai Verna CRDi SX ABS,2008,25000.0,11000.0,Diesel,Manual,Second Owner,18.1 kmpl,1493 CC
Maruti Swift Ldi BSIV,2007,25000.0,10000.0,Diesel,Manual,Second Owner,17.8 kmpl,1248 CC
Mahindra Scorpio VLX 2WD BSIII,2008,29000.0,12000.0,Diesel,Manual,Second Owner,12.05 kmpl,2179 CC
Hyundai Xcent 1.2 Kappa AT SX Option,2016,52500.0,6000.0,Petrol,Automatic,First Owner,16.9 kmpl,1197 CC
Mahindra Scorpio LX 2.6 Turbo,2008,25000.0,11000.0,Diesel,Manual,Third Owner,10.5 kmpl,2609 CC
Hyundai Santro Xing XL,2007,9000.0,6400.0,Petrol,Manual,First Owner,,
Maruti Celerio VXI,2017,43000.0,1000.0,Petrol,Manual,First Owner,23.1 kmpl,998 CC
Maruti Baleno Zeta 1.2,2017,63000.0,3500.0,Petrol,Manual,First Owner,21.4 kmpl,1197 CC
Tata Tigor 1.2 Revotron XZ Option,2018,55000.0,2300.0,Petrol,Manual,First Owner,20.3 kmpl,1199 CC
Maruti Swift VDI,2019,63000.0,1500.0,Diesel,Manual,Second Owner,28.4 kmpl,1248 CC
Mahindra TUV 300 Plus P4 BSIV,2018,85000.0,2000.0,Diesel,Manual,First Owner,18.49 kmpl,2179 CC
Mahindra Bolero SLX 2WD,2011,45500.0,9000.0,Diesel,Manual,First Owner,13.6 kmpl,2523 CC
Mahindra Bolero SLX 2WD,2011,44500.0,9000.0,Diesel,Manual,First Owner,13.6 kmpl,2523 CC
Hyundai i20 Sportz 1.4 CRDi,2013,37000.0,8000.0,Diesel,Manual,First Owner,21.9 kmpl,1396 CC
Hyundai Grand i10 Sportz,2016,50000.0,5000.0,Petrol,Manual,First Owner,18.9 kmpl,1197 CC
Tata Indica DLS,2005,9500.0,5000.0,Diesel,Manual,Second Owner,,
Tata Indica Vista TDI LX,2012,14000.0,18500.0,Diesel,Manual,Second Owner,19.4 kmpl,1405 CC
Maruti Swift VXI,2019,55000.0,4000.0,Petrol,Manual,First Owner,21.21 kmpl,1197 CC
Renault KWID 1.0 RXT Optional,2017,30000.0,3000.0,Petrol,Manual,First Owner,23.01 kmpl,999 CC
Tata Indigo CS eLX BS IV,2011,15000.0,12000.0,Diesel,Manual,First Owner,23.03 kmpl,1396 CC
Maruti Wagon R VXI BS IV,2011,22999.9,50000.0,Petrol,Manual,Second Owner,18.9 kmpl,998 CC
Mahindra Scorpio Intelli Hybrid S6 Plus,2017,88000.0,4600.0,Diesel,Manual,First Owner,15.4 kmpl,2179 CC
Toyota Fortuner 3.0 Diesel,2011,90000.0,12000.0,Diesel,Manual,First Owner,11.5 kmpl,2982 CC
Mahindra Scorpio S2 9 Seater,2015,72000.0,8000.0,Diesel,Manual,First Owner,15.4 kmpl,2523 CC
Hyundai i20 Magna 1.4 CRDi,2016,55000.0,9000.0,Diesel,Manual,Second Owner,22.54 kmpl,1396 CC
Mahindra Scorpio S2 9 Seater,2015,72000.0,9000.0,Diesel,Manual,First Owner,15.4 kmpl,2523 CC
Hyundai Santro Xing XL,2006,7000.0,8000.0,Petrol,Manual,Second Owner,,
Maruti Swift VDI BSIV,2016,53500.0,7000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Hyundai Xcent 1.1 CRDi Base,2015,32000.0,9100.0,Diesel,Manual,Third Owner,24.4 kmpl,1120 CC
Hyundai i20 Sportz Option 1.4 CRDi,2015,50000.0,9000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Maruti Ertiga VDI,2014,52500.0,11000.0,Diesel,Manual,Second Owner,20.77 kmpl,1248 CC
Renault KWID 1.0 RXT BSIV,2019,22000.0,9000.0,Petrol,Manual,First Owner,23.01 kmpl,999 CC
Tata Tiago 1.2 Revotron XT,2018,35000.0,5000.0,Petrol,Manual,First Owner,23.84 kmpl,1199 CC
Mahindra TUV 300 mHAWK100 T8,2016,53000.0,6000.0,Diesel,Manual,First Owner,18.49 kmpl,1493 CC
Maruti Alto 800 LXI,2013,21500.0,3500.0,Petrol,Manual,First Owner,22.74 kmpl,796 CC
Volkswagen Vento Diesel Highline,2012,33500.0,10000.0,Diesel,Manual,First Owner,20.54 kmpl,1598 CC
Hyundai Xcent 1.1 CRDi Base,2015,32000.0,9000.0,Diesel,Manual,Second Owner,24.4 kmpl,1120 CC
Ford Figo Diesel LXI,2011,13500.0,12000.0,Diesel,Manual,Second Owner,20.0 kmpl,1399 CC
